Дата,Дата(Касса),User ID,Тип партнера,ID ТСП,Партнер(Группа),"Кол-во регистраций(за период), чел.","Кол-вo транзакций, ед.","Сумма покупок(деньги+бонусы), руб.","Сумма покупок(деньги), руб.",Средний процент начисления,Средний процент списания,"Сумма начисленных бонусов, руб.","Сумма списанных бонусoв, руб.",Сумма начислений (с корректировками),"Суммa начисленная партнером, руб.","Начислено партнером, %"
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7128,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7138,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7143,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7144,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7145,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7148,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7155,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7160,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7163,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7164,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7166,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7171,Офлайн,929411,Apteka 36.6,0,1,350.6,343.61,8.5853147463694299E-3,1.9937250427837991E-2,2.95,6.99,2.95,5.2,1.5133436163091877E-2
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7172,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7173,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7174,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7177,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7178,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7182,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7183,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7184,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7186,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7189,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7192,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7198,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7206,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7207,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7211,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7214,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7229,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7230,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7231,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7240,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7244,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7248,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7250,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7254,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7258,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7266,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7267,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7269,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7279,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7285,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7286,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7287,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7288,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7289,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7290,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7292,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7293,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7295,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7296,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7298,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7303,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7304,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7307,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7308,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7313,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7315,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7316,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7317,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7324,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7325,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7329,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7331,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7333,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7335,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7338,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7342,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7344,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7348,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7349,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7350,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7353,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7354,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7357,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7358,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7359,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7360,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7361,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7367,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7368,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7371,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7373,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7374,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7378,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7379,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7381,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7382,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7387,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7388,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7393,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7394,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7398,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7410,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7411,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7412,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7415,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7416,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7417,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7428,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7431,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7437,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7438,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7439,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7440,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7450,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7458,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7464,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7468,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7469,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7470,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7471,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7474,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7476,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7480,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7481,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7486,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7490,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7497,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7506,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7507,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7515,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7525,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7530,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7537,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7545,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7551,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7553,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7559,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7571,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7590,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7598,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7601,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7607,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7608,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7613,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7616,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7617,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7620,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7627,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7633,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7635,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7636,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7651,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7656,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7666,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7667,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7670,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7679,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7687,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7693,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7699,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7702,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7705,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7716,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7720,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7723,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7727,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7730,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7757,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7767,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7770,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7779,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7792,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7800,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7828,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7829,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7835,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7849,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7852,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7862,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7863,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7865,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7870,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7876,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7886,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7891,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7893,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7903,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7915,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7917,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7922,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7927,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7929,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7931,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7932,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7933,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7935,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7936,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7941,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
2018-08-06T00:00:00Z,2018-08-06T00:00:00Z,7946,Офлайн,953357,ПЛ Город,0,0,0,0,-,-,0,0,100,0,-
